原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
221,c_txt_221,choice_text,逕行舉發汽車超速行駛時，其：,違規時間相隔 4 分鐘以上或行駛經過 1 個路口以上,違規時間相隔 5 分鐘以上或行駛經過 1 個路口以上,違規地點相距 6 公里以上、違規時間相隔 6 分鐘以上或行駛經過 1 個路口以上得連續舉發之但其違規地點在隧道內者，不在此限,3,,超速連續舉發條件為地點相距 6 公里以上、時間相隔 6 分鐘以上或經 1 路口以上,,,,,,
222,c_txt_222,choice_text,汽車駕駛人違規併排停車將處罰鍰新臺幣：,"1,200 元","1,800 元","2,400 元",3,,"汽車駕駛人違規併排停車，處罰鍰新臺幣 2,400 元",,,,,,
223,c_txt_223,choice_text,"汽車駕駛人無正當理由，不依規定接受道路交通安全講習者，處新臺幣 1,800 元罰鍰，經再通知依限參加講習，逾期 6 個月以上仍不參加者，應罰：",吊扣行車執照,吊銷駕駛執照,吊扣駕駛執照,3,,無故不參加道路交通安全講習逾 6 個月，將處罰鍰並吊扣駕駛執照,,,,,,
224,c_txt_224,choice_text,酒後駕車酒精濃度超過規定標準被當場移置保管車輛，其罰鍰：,可以易處吊扣駕照,不可以易處吊扣駕照,沒規定,2,,酒駕罰鍰不可易處吊扣駕照,,,,,,
225,c_txt_225,choice_text,汽車所有人或駕駛人於辦理車輛過戶、停駛、復駛、繳交牌照、註銷牌照、換發牌照或駕駛執照前：,應,不需要,沒規定繳清未結之違規罰鍰,1,,辦理車輛過戶等監理業務前，應繳清未結之違規罰鍰,,,,,,
226,c_txt_226,choice_text,汽車駕駛人有下列何種情況，須參加道路交通安全講習：,違規停車,未帶駕照,在道路上蛇行,3,,在道路上蛇行駕駛，須參加道路交通安全講習,,,,,,
227,c_txt_227,choice_text,汽車進入隧道內可否任意停車、臨時停車、超車或倒車：,有緊急狀況時可以,任何情況下都不可以,無規定,2,,汽車進入隧道內，任何情況下都不可任意停車、臨時停車、超車或倒車,,,,,,
228,c_txt_228,choice_text,行車在高速或快速公路交流道上：,可以任意停車,依號誌或警察指揮行駛,交通情況許可時可以暫停,2,,行車在高速或快速公路交流道上，應依號誌或警察指揮行駛,,,,,,
229,c_txt_229,choice_text,行駛高速或快速公路：,可以迴轉,不可以迴轉,應選擇路面較寬的地方迴轉,2,,行駛高速或快速公路，不可以在任何路段迴轉,,,,,,
230,c_txt_230,choice_text,高速或快速公路匝道上速度限制每小時為：,20 公里,30 公里,應依速限標誌指示,3,,高速或快速公路匝道上的速度限制，應依速限標誌指示,,,,,,
231,c_txt_231,choice_text,在高速公路最高速限每小時 90 公里以上之路段，行駛速率低於每小時：,60 公里,70 公里,80 公里?之較慢速小型車，應行駛於外側車道,3,,高速公路最高速限 90 公里以上路段，低於 80 公里之小型車應行駛外側車道,,,,,,
232,c_txt_232,choice_text,在高速或快速公路同一車道上行駛之小型車輛時速在 70 公里時，前後兩車間最少距離應為：,15 公尺,25 公尺,35 公尺,3,,高快速公路小型車時速 70 公里，前後車距最少應保持 35 公尺,,,,,,
233,c_txt_233,choice_text,行駛高速或快速公路之汽車除在指定之場所外：,可以隨時停車上下乘客及裝卸貨物,只可下乘客卸貨不可上乘客裝貨,不得停車上下乘客或裝卸貨物,3,,高快速公路之汽車除指定場所外，不得停車上下乘客或裝卸貨物,,,,,,
234,c_txt_234,choice_text,汽車裝載危險物品行駛高速或快速公路時，應行駛：,內側車道,外側車道,內外側車道均可並禁止變換車道,2,,裝載危險物品行駛高快速公路，應行駛外側車道並禁止變換車道,,,,,,
235,c_txt_235,choice_text,大型車輛在高速或快速公路行駛，應在：,內側車道行駛,外側車道行駛,可以任意在內外側車道行駛,2,,大型車輛在高速或快速公路行駛，除超車外應在外側車道行駛,,,,,,
236,c_txt_236,choice_text,在高速公路之交通事故由何機關處理：,內政部警政署國道公路警察局,所轄縣、市政府警察機關,內政部警政署交通組,1,,高速公路交通事故由內政部警政署國道公路警察局處理,,,,,,
237,c_txt_237,choice_text,在高速公路行車時突然發現車輛性能低落，車速無法達到 60 公里時應：,迅即進入最近交流道離開高速公路，以免被他車追撞危險,應即停車修理,仍繼續行駛,1,,高速公路車速低於 60 公里時，應立即從最近交流道離開，避免危險,,,,,,
238,c_txt_238,choice_text,汽車在高速或快速公路行駛中：,不得利用路肩超車,可以利用路肩超車,僅能利用加速車道超車,1,,汽車在高速或快速公路行駛中，不得利用路肩超車,,,,,,
239,c_txt_239,choice_text,正常天候下，高速或快速公路之最高行車速度限制為：,120 公里/小時,110 公里/小時,應依速限標誌指示,3,,正常天候下，高快速公路最高速限應依速限標誌指示,,,,,,
240,c_txt_240,choice_text,濃霧、濃煙、大雨、強風，致能見度甚低時在高速或快速公路行駛之車輛時速：,應保持最低速度限制 60 公里以上,應以低於 40 公里行駛或暫停路肩，並顯示危險警告燈,應維持正常速度行車,2,,能見度甚低時，高快速公路應低於 40 公里行駛或暫停路肩並開危險警告燈,,,,,,
241,c_txt_241,choice_text,在單車道之匝道及加減速車道上駕駛車輛：,可以超車,不得超車,可以暫停行駛,2,,在單車道之匝道及加減速車道上，駕駛車輛不得超車,,,,,,
242,c_txt_242,choice_text,在高速或快速公路上行駛之車輛，若發生故障時，應：,滑離車道停靠路肩待援,立即停車，乘客下車求援,請朋友之車輛前來拖離,1,,高快速公路車輛故障時，應滑離車道停靠路肩待援,,,,,,
243,c_txt_243,choice_text,在高速或快速公路行車：,不得超速競駛，不得低速併行,可以超速競駛，但不得低速併行,不得超速競駛，卻可以低速併行,1,,高快速公路行車，不得超速競駛，亦不得低速併行,,,,,,
244,c_txt_244,choice_text,高速或快速公路的來往向車道是：,以一般道路標線劃分,絕對分隔設置的單向車道,以燈號顏色表示分隔車道,2,,高速或快速公路的來往向車道是絕對分隔設置的單向車道,,,,,,
245,c_txt_245,choice_text,汽車行進中，發現鄰側車道車輛已開啟方向燈，有變換車道意圖時應：,加速行駛阻擋超越,適度減低車速禮讓,併行競駛,2,,發現鄰車開啟方向燈欲變換車道時，應適度減低車速禮讓,,,,,,
246,c_txt_246,choice_text,在高速行車狀況下，駕駛人視力較正常情況：,絕對不能適應,因高速狀況而減退,增強,2,,在高速行車狀況下，駕駛人視野會因高速而減退,,,,,,
247,c_txt_247,choice_text,濃霧、濃煙、大雨、強風中行車，除減低速度外並應：,縮短與前車間距,保持更長的安全間距,無規定,2,,惡劣天候行車，除減速外，應保持更長的安全間距,,,,,,
248,c_txt_248,choice_text,在高速或快速公路行車：,絕對不准超車,按規定時速變換適當安全車道超車,只准在規定超車的地段超車,2,,高速或快速公路行車，應按規定時速變換適當安全車道超車,,,,,,
249,c_txt_249,choice_text,在高速或快速公路行車錯過了出口匝道：,暫停路旁，等待後方無來車，就可以迴轉下匝道,繼續往前駛至次一出口,暫停路旁，等待後方無來車，就可以倒車下匝道,2,,高快速公路錯過出口匝道，應繼續往前駛至次一出口,,,,,,
250,c_txt_250,choice_text,梅花型的交通標誌是：,設在道路旁的裝飾圖案,重要公路的表示,國道標誌圖案,3,,梅花型的交通標誌是國道標誌圖案，代表國道編號,,,,,,
251,c_txt_251,choice_text,高速或快速公路之內側車道為超車道，但小型車輛於不堵塞行車之狀況下：,可以慢速,不可以,得以該路段容許之最高速限行駛於內側車道,3,,小型車於不堵塞狀況下，得以該路段容許之最高速限行駛內側車道,,,,,,
252,c_txt_252,choice_text,在高速或快速公路上，大型車除超車外，應利用：,外側車道,內側車道,未規定行駛,1,,高快速公路大型車除超車外，應利用外側車道行駛,,,,,,
253,c_txt_253,choice_text,行駛高速或快速公路欲變換車道時，除顯示方向燈外，最重要的是：,有空位立即插入,僅須注意前車之安全距離即可,應注意前車及後方來車之安全距離,3,,高快速公路變換車道，除方向燈外，更應注意前後方來車的安全距離,,,,,,
254,c_txt_254,choice_text,為了趕時間：,可以超速行駛,不必遵守交通規則,仍要依規定駕駛,3,,為了趕時間，仍要依規定駕駛，不可違規,,,,,,
255,c_txt_255,choice_text,防衛駕駛就是：,在車禍發生前，能立即採取合理謹慎行動加以防止,優良駕駛技術,良好生活習慣,1,,防衛駕駛是指在車禍發生前，能採取合理謹慎行動加以防止,,,,,,
256,c_txt_256,choice_text,行駛高速或快速公路駛入主線：,先在加速車道減速，確認安全後才可駛入,開啟左方向燈即可駛入,先在加速車道加速，確認安全後才可駛入,3,,行駛高快速公路駛入主線，應先在加速車道加速，確認安全後才可駛入,,,,,,
257,c_txt_257,choice_text,行駛高速或快速公路駛離主線：,可隨意轉出,應先靠右行駛，逐漸減速駛出,開啟右方向燈，即可駛出,2,,行駛高快速公路駛離主線，應先靠右行駛並逐漸減速駛出,,,,,,
258,c_txt_258,choice_text,夜間駕駛汽車行駛市區及會車或跟前車距離在 100 公尺以內時，為求安全：,戴有色眼鏡,使用遠光燈,使用近光燈,3,,夜間行駛市區、會車或跟車 100 公尺內，為安全應使用近光燈,,,,,,
259,c_txt_259,choice_text,行駛在積水路段，應：,低速行駛,快速通過,多使用煞車,1,,行駛在積水路段，應低速行駛，避免水花濺起或車輛失控,,,,,,
260,c_txt_260,choice_text,夜間會車如來車以強烈的頭燈或遠光燈照射，駕駛人應：,以遠光燈報復,緊靠中心線行駛,儘量靠右減速行駛，並注意周遭路況,3,,夜間會車遭強光照射，應盡量靠右減速行駛，並注意周遭路況,,,,,,
261,c_txt_261,choice_text,汽車滑溜時：,方向盤往滑溜的反方向轉,緊急煞車,方向盤往滑溜的方向轉動，但勿猛然急轉,3,,汽車滑溜時，方向盤應往滑溜方向輕轉，但切勿猛然急轉,,,,,,
262,c_txt_262,choice_text,汽車肇事後：,有人受傷或死亡時，應保持現場完整，並報警處理,與我無關趕快駛離,據理力爭，以脫責任,1,,汽車肇事後有人傷亡，應保持現場完整並立即報警處理,,,,,,
263,c_txt_263,choice_text,對地區鑑定會之汽車肇事責任鑑定有異議時，應：,絕對服從,向覆議機關申請覆議,向司法機關提出告訴,2,,對肇事鑑定有異議時，應向覆議機關申請覆議,,,,,,
264,c_txt_264,choice_text,行車速度愈快，駕駛人的視野：,不變,愈狹窄,愈寬廣,2,,行車速度愈快，駕駛人的視野會愈狹窄，俗稱「隧道效應」,,,,,,
265,c_txt_265,choice_text,超速是肇事的主因之一，預防之道：,作好時間規劃適時出門，以免趕時間而超速,把汽車引擎油門調小些,把汽車的煞車設備加大,1,,預防超速應做好時間規劃適時出門，避免趕時間,,,,,,
266,c_txt_266,choice_text,車輛於交岔路口左轉，以下何者為錯：,等左轉燈號亮才可左轉前進,等直行車通過後才可左轉前進,綠燈亮即可搶先左轉,3,,車輛於交岔路口左轉，綠燈亮仍需等待左轉燈號或直行車通過才可轉,,,,,,
267,c_txt_267,choice_text,一般交通秩序會混亂，因而造成交通堵塞、癱瘓甚至造成車禍，其主要原因在於：,駕駛人或用路人不遵守交通規則,車輛數量太多,道路路面不寬敞,1,,交通混亂主因在於駕駛人或用路人不遵守交通規則,,,,,,
268,c_txt_268,choice_text,車禍之發生大都是人為因素不遵守交通規則疏忽造成，因此應加強何者為先：,交通規則教育訓練，培養駕駛道德,提高駕駛技術考驗,灌輸車輛保養方法,1,,車禍多因人為疏忽，應加強交通規則教育訓練與駕駛道德培養,,,,,,
269,c_txt_269,choice_text,在多車道之路口前：,不得在雙白實線區變換車道,為方便路口左右轉向，可在雙白實線區變換車道,可在雙黃實線區變換車道,1,,在多車道之路口前，不得在雙白實線區變換車道,,,,,,
270,c_txt_270,choice_text,燈光照射距離突然變遠，表示可能正行駛在下坡路段，為防不測應：,減速慢行,加速前進,關閉大燈,1,,燈光照射距離變遠可能為下坡，應減速慢行防範不測,,,,,,
271,c_txt_271,choice_text,夜間行車如發現照射前方路面的燈光消失，可能是道路中斷、橋樑斷裂或路面坍陷，為了行車安全，應即：,停車查看清楚後再行駛,繼續前行不理它,關閉大燈以免周圍反射看不清楚,1,,夜間前方燈光消失，可能為道路中斷，應立即停車查看清楚再行駛,,,,,,
272,c_txt_272,choice_text,汽車在強風中行駛，若感覺車身有搖晃現象時應：,穩握方向盤，減低行車速度，加大跟車距離，避免變換車道,加速通過,不影響行車安全不必理會,1,,強風中車身搖晃，應穩握方向盤、減速、加大車距、避免變換車道,,,,,,
273,c_txt_273,choice_text,在轉彎時發生車禍的原因為駕駛人：,僅疏忽視野死角,僅疏忽內輪差,既疏忽視野死角也疏忽內輪差,3,,轉彎發生車禍常因駕駛人疏忽視野死角及內輪差,,,,,,
274,c_txt_274,choice_text,汽車行駛高速公路或快速公路，應特別重視行車前保養及檢查：,檢查「油」即可,檢查「油」及「電」即可,「油」、「水」、「電」均須檢查,3,,高快速公路行車前，「油」、「水」、「電」三者均須特別檢查,,,,,,
275,c_txt_275,choice_text,酒後開車，對駕駛人會產生「視覺之隧道效應」，駕駛者猶如在隧道中行車，前有亮光但四周漆黑，故酒後駕車：,視野不變,視野變廣,視野變窄,3,,酒後駕車會產生視覺隧道效應，導致駕駛人視野變窄,,,,,,
276,c_txt_276,choice_text,大型車輛通過時猶如唧筒吸走空氣，隨後會產生強大之吸力，故與大型車併行或會車時應：,握緊方向盤,放鬆方向盤,左右晃動方向盤,1,,與大型車併行或會車時，應握緊方向盤，防範其產生之強大吸力,,,,,,
277,c_txt_277,choice_text,行駛高速公路前，應注意收聽電台廣播及利用：,104,117,1968 電話之路況報導，掌握即時道路交通狀況，彈性調整行駛路線,3,,行駛高速公路前，應利用 1968 電話查詢路況，掌握即時交通資訊,,,,,,
278,c_txt_278,choice_text,行駛高速或快速公路時：,僅大型車,僅慢速車,大型車及慢速車不得佔用內側車道，以避免其他車輛為超車而任意變換車道,3,,高速或快速公路內側車道為超車道，大型車及慢速車不得佔用,,,,,,
279,c_txt_279,choice_text,在同向二車道行車時，如遇機車行駛於與你同一車道的前方，你應：,鳴喇叭促其駛回慢車道,直接併行超越之,跟隨其後或從內側車道予以超車,3,,機車行駛同車道前方時，應保持安全距離跟隨，或從內側車道超車,,,,,,
280,c_txt_280,choice_text,汽車駕駛人駕車進入高速或快速公路時，應採何種方式:,應先利用右側加速車道逐漸增加車速，顯示左方向燈，並擺頭察看左後方無來車再匯入外側車道,只要顯示方向燈，便直接駛入外側車道,可直接駛入外側車道或內側車道,1,,進入高速公路應利用加速車道加速，確認安全後打方向燈匯入,,,,,,
281,c_txt_281,choice_text,汽車駕駛人駕駛汽車經測試檢定，其吐氣所含酒精濃度不得達每公升：,0.15 毫克,0.25 毫克,0.55 毫克,1,,汽車駕駛人吐氣酒精濃度不得達每公升 0.15 毫克，為酒駕取締標準,,,,,,
282,c_txt_282,choice_text,汽車肇事，傷者有休克現象時臉色呈：,蒼白,鉛灰色,潮紅症狀,1,,傷者休克時，因血液循環不良，臉色常會呈現蒼白,,,,,,
283,c_txt_283,choice_text,血色鮮紅血液連續作噴狀流出係：,靜脈出血,微血管出血,動脈出血,3,,血色鮮紅呈噴狀流出的血液為動脈出血，情況較為危急,,,,,,
284,c_txt_284,choice_text,汽車因碰撞起火燃燒，而致空氣中氧氣不足或呼吸道被物阻塞都會造成：,休克,窒息,嘔吐,2,,氧氣不足或呼吸道阻塞會導致窒息，影響呼吸功能,,,,,,
285,c_txt_285,choice_text,斷骨穿出皮外大量流血時，應先：,企圖把斷骨推回原位,止血,送醫治療,2,,斷骨穿出皮外並大量流血時，應優先進行止血以避免失血過多,,,,,,
286,c_txt_286,choice_text,小客車行駛於高速公路時，以多少時速行駛，耗油最少?,80～90 公里,50～60 公里,110～120 公里,1,,小客車在高速公路以 80-90 公里時速行駛，通常是耗油最少的經濟時速,,,,,,
287,c_txt_287,choice_text,汽機車排放廢氣中會造成地球溫室效應的主要氣體是哪一種?,一氧化碳,二氧化碳,氮氣,2,,汽機車排放廢氣中，二氧化碳是造成地球溫室效應的主要氣體,,,,,,
288,c_txt_288,choice_text,小客車附載幼童未依規定安置於安全椅者，應處駕駛人：,吊扣駕駛執照,吊銷駕駛執照,罰鍰,3,,小客車附載幼童未依規定安置於安全椅，處駕駛人罰鍰,,,,,,
289,c_txt_289,choice_text,汽車駕駛人對於 6 歲以下或需要特別看護之兒童，單獨留置車內者，處駕駛人：,罰鍰,罰鍰並施以 4 小時道路交通安全講習,罰鍰並予違規記點,2,,單獨留置 6 歲以下兒童於車內，處罰鍰並施以 4 小時道路交通安全講習,,,,,,
290,c_txt_290,choice_text,哪些駕駛行為，得以非固定式科學儀器取得證據資料，逕行舉發處罰：,行駛路肩,未保持安全距離,以上皆是,3,,行駛路肩、未保持安全距離等，得以非固定式科學儀器逕行舉發,,,,,,
291,c_txt_291,choice_text,汽車號牌遺失不報請補發，經舉發後仍不辦理而行駛者：,免罰但應禁止其行駛,處汽車所有人罰鍰，並禁止其行駛,處汽車駕駛人罰鍰,2,,號牌遺失不補發仍行駛，處汽車所有人罰鍰並禁止行駛,,,,,,
292,c_txt_292,choice_text,"汽車駕駛人對幾歲以下或需要特別看護之兒童，單獨留置於車內者，處駕駛人新臺幣 3,000 元罰鍰，並施以 4 小時道路交通安全講習：",4 歲,5 歲,6 歲,3,,"單獨留置 6 歲以下兒童於車內，處罰鍰新臺幣 3,000 元並施講習",,,,,,
293,c_txt_293,choice_text,"汽車駕駛人行車速度，超過規定之最高時速多少公里以上者，處新臺幣 6,000～36,000 元罰鍰，並當場禁止其駕駛：",40 公里,50 公里,60 公里,1,,超速 40 公里以上處高額罰鍰並當場禁止駕駛，屬危險駕駛行為,,,,,,
294,c_txt_294,choice_text,汽車駕駛人行經道路設有劃分島，劃分快、慢車道，在快車道：,可以右轉彎,不得右轉彎,無特別規定,2,,快車道若設有劃分島，通常不得右轉彎，應依標誌標線指示,,,,,,
295,c_txt_295,choice_text,汽車駕駛人駕駛營業大客車，因酒後駕駛應吊銷其駕駛執照，並：,2 年內不得考領,3 年內不得考領,4 年內不得考領,3,,營業大客車駕駛人酒後駕駛吊銷駕照，並於 4 年內不得考領,,,,,,
296,c_txt_296,choice_text,經終身吊銷汽車駕駛執照之受處分人，如為肇事致人死亡案件，經吊銷駕駛執照處分執行已逾幾年，得向公路主管機關申請考領駕駛執照：,8 年,10 年,12 年,3,,因肇事致人死亡遭終身吊銷駕照者，需執行滿 12 年方得申請考領,,,,,,
297,c_txt_297,choice_text,大型汽車在同向三車道以上之道路，除準備左轉彎外，不得行駛：,內側車道,中線車道,外側車道,1,,大型汽車在三車道以上道路，除準備左轉外，不得行駛內側車道,,,,,,
298,c_txt_298,choice_text,汽缸總排氣量 550 立方公分以上之大型重型機車行駛於快速公路途中，因機件故障或其他緊急情況無法繼續行駛時滑離車道，應顯示危險警告燈，牽移離開車道，在故障車輛後方：,50 公尺處,100 公尺處,200 公尺處設置車輛故障警示設施,2,,大型重型機車於快速公路故障，應於車後 100 公尺處設置警示設施,,,,,,
299,c_txt_299,choice_text,適當的跟車距離，為什麼可以防止肇事，因為：,跟著前車走，才不至於偏離主要幹道,有足夠的反應時間與空間,才跟得上前車，不至於脫隊,2,,保持適當跟車距離能預留足夠反應時間與空間，有效防止事故,,,,,,
300,c_txt_300,choice_text,最小安全跟車距離，必須：,大於,小於,等於停車距離,1,,最小安全跟車距離必須大於停車距離，以確保緊急狀況下能安全停車,,,,,,
301,c_txt_301,choice_text,汽車在高速行駛時，載重的重心愈低，其穩定性：,愈佳,不佳,不受影響,1,,汽車高速行駛時，載重重心愈低，車輛的穩定性會愈好,,,,,,
302,c_txt_302,choice_text,汽車轉彎時，軸距愈長則內外輪差也愈大，也就是所需路面的寬度也：,愈小,愈大,不變,2,,汽車轉彎時，軸距愈長，內外輪差愈大，所需路面寬度也愈大,,,,,,
303,c_txt_303,choice_text,汽車穿越積水路面後，應特別注意：,試開燈光,試踩離合器,試踩煞車,3,,穿越積水路面後，應輕踩煞車數次，以乾燥來令片恢復煞車性能,,,,,,
304,c_txt_304,choice_text,以下敘述何者正確：,儀錶板如警告燈有亮起的狀況，可不用理會，繼續行駛車輛,發現引擎有冒煙，可持續行駛至車輛沒有冒煙的狀況,發現煞車失靈，應立即變換低速檔，開?右側方向燈，向路邊空曠處停靠,3,,煞車失靈時應打低速檔利用引擎煞車，並警示後方盡速安全停靠,,,,,,
305,c_txt_305,choice_text,汽車駕駛人駕駛汽車肇事，無人受傷或死亡且汽車尚能行駛，應優先：,等待警察前來處理,將汽車位置標繪後並迅速移置路邊,通知保險公司,2,,無傷亡且車輛能行駛的事故，應標繪位置後迅速移置路邊,,,,,,
306,c_txt_306,choice_text,汽車肇事後在地面標繪相關證物位置後，下列何種狀況應將車輛立即移至路邊，切勿妨礙交通：,輕微事故無人傷亡,有人重傷,有人死亡,1,,輕微事故無人傷亡，標繪後應立即移車至路邊，勿妨礙交通,,,,,,
307,c_txt_307,choice_text,汽車肇事後在最高速限超過 50~60 公里之路段，應在車後多少公尺處放置車輛故障標誌：,30 公尺,50 公尺,100 公尺,2,,最高速限 50~60 公里之路段事故，應在車後 50 公尺處放置故障標誌,,,,,,
308,c_txt_308,choice_text,汽車肇事時，若以路權責任歸屬，下列何者為正確：,直行車應讓轉彎車,先到路口者先行,轉彎車應讓直行車,3,,依路權原則，轉彎車應優先禮讓直行車先行,,,,,,
309,c_txt_309,choice_text,發生交通事故時，當事人應儘量在現場尋找：,親朋好友,目擊證人,法律人士以利協助案情釐清,2,,發生交通事故時，應盡量尋找目擊證人，以協助釐清案情真相,,,,,,
310,c_txt_310,choice_text,自車禍發生之日起，申請鑑定的期限為：,1 個月,3 個月,6 個月,3,,車禍發生日起，申請事故鑑定的期限為 6 個月內,,,,,,
311,c_txt_311,choice_text,汽、機車進入加油站加油時：,應熄火後再加油,熄火或不熄火都可加油,由於車內需開空調以保持循環，因此不能熄火,1,,進入加油站加油時，務必熄火，以避免引發危險,,,,,,
312,c_txt_312,choice_text,汽、機車進入加油站加油時：,可撥、接行動電話,只可接聽，但不可撥打行動電話,嚴禁撥、接行動電話,3,,加油站內嚴禁使用行動電話，以避免產生火花或靜電引發危險,,,,,,
313,c_txt_313,choice_text,汽車行經交岔路口，行車管制號誌為綠燈時：,通行權在我，應加速通過,應停車，再重新起步行駛通過,應減速並小心行駛通過,3,,綠燈時仍應減速並小心通過交岔路口，注意路況與人車動態,,,,,,
314,c_txt_314,choice_text,行車至交岔路口，號誌為閃光黃燈時，應該如何處置才正確：,停車察看，即可通過,不必察看，快速通過,減速接近，左右察看小心通過,3,,閃光黃燈表示警告，應減速接近，確認安全後再小心通過,,,,,,
315,c_txt_315,choice_text,汽車行經無號誌管制之交岔路口，比較安全的做法是：,先看右，後看左,先看左，後看右,先看哪邊都無所謂,2,,行經無號誌交岔路口，為確保安全應先看左方來車，再看右方,,,,,,
316,c_txt_316,choice_text,行車時應：,正視前方並注意左右來車,左顧右盼且可以吃東西,與鄰座乘客聊天嬉戲,1,,行車時應專注於駕駛，正視前方並隨時注意周遭路況及人車,,,,,,
317,c_txt_317,choice_text,行車時應注意：,路旁的商家,前方號誌、標誌指示及周遭之人車動態,四周的風景,2,,行車時應注意前方號誌、標誌指示以及周遭人車動態，以確保安全,,,,,,
318,c_txt_318,choice_text,夜間駕車，駕駛人不易發現的目標是：,移動中的行人,站立的人物,移動中的車輛,2,,夜間駕車，站立不動的人物較不易被發現，需特別留意,,,,,,
319,c_txt_319,choice_text,對向行駛之汽車，左右轉彎進入二車道以上之道路時：,左轉彎車應進入外側車道，右轉彎車進入內側車道,右轉彎車應進入外側車道，左轉彎車應進入內側車道,任意行駛不受限制,2,,右轉車靠外側，左轉車靠內側，符合轉彎動線與安全原則,,,,,,
320,c_txt_320,choice_text,汽車轉彎時會產生離心力，因此在：,入彎前,轉彎中,以上皆可?即應充分減速，以免車輛失控,1,,汽車轉彎前應充分減速，避免產生過大離心力導致車輛失控,,,,,,
321,c_txt_321,choice_text,汽車行駛彎道時速度愈快，所產生的離心力：,愈大,愈小,不變,1,,汽車行駛彎道時速度愈快，所產生的離心力也會愈大,,,,,,
322,c_txt_322,choice_text,所謂二段式開門方法，是：,將車門分兩次開，不必確認前後方有無來車及行人,先打開車門少許，並確認前後方無來車及行人後再打開,以上皆是,2,,二段式開門法是為確認車門開啟空間是否安全，避免碰撞後方來車,,,,,,
323,c_txt_323,choice_text,駕車於上坡路段使用二檔時，下坡應使用：,四檔,三檔,二檔,3,,上坡使用二檔，下坡也應使用低速檔，例如二檔，利用引擎煞車,,,,,,
324,c_txt_324,choice_text,汽車下長坡時，最安全控制速度的方法，是使用：,腳煞車,手煞車,低速檔適時配合引擎煞車,3,,下長坡應使用低速檔配合引擎煞車，這是最安全的車速控制方式,,,,,,
325,c_txt_325,choice_text,在山區下坡路段應使用低速檔行駛，其換檔時機為：,下坡前,下坡途中超速時,以上皆是,1,,在山區下坡路段，應在下坡前預先換入低速檔，以利引擎煞車,,,,,,
326,c_txt_326,choice_text,緊急煞車致使車輪鎖死時，煞車距離會：,縮短,變長,不變,2,,緊急煞車導致車輪鎖死時，會失去轉向能力，且煞車距離會變長,,,,,,
327,c_txt_327,choice_text,一般汽車緊急煞車時，如導致車輪鎖死，若將方向盤向右轉，車輛的行進方向為：,向右,向左,方向無法控制,3,,車輪鎖死時，車輛會失去轉向能力，方向盤轉向也無法控制行進方向,,,,,,
328,c_txt_328,choice_text,行車最高指導原則，絕對是：,車速越慢越好,與前車保持安全車距,緊跟前車較不易出錯,2,,保持安全車距是行車最重要的原則，能給予足夠反應時間,,,,,,
329,c_txt_329,choice_text,行駛途中，遇前方路上發生事故，警察已到現場處理，應：,用手機打開視訊直播，以告知親友,把車停在路旁觀看，以增廣見聞,繞道離開，不可好奇在現場停留觀看，以免造成塞車困擾,3,,遇事故現場應避免圍觀，以免妨礙救災或造成交通壅塞,,,,,,
330,c_txt_330,choice_text,下列?述何者正確：,駕駛人、前座及小型車後座乘客均應繫妥安全帶,起駛後才應顯示方向燈,兒童須乘坐於小客車之前座,1,,駕駛人、前座及小型車後座乘客皆應繫妥安全帶，保障行車安全,,,,,,
331,c_txt_331,choice_text,行車前應注意之事項，以下何者為非？,駕駛人、前座及小型車後座乘客均應繫妥安全帶,兒童須乘坐於小客車之前座,起駛前應顯示方向燈,2,,兒童應乘坐於安全座椅，並依規定安置於後座，不可坐於前座,,,,,,
332,c_txt_332,choice_text,汽車轉彎或變換車道時，駕駛人要養成將頭左右擺動察看的習性，是因為要：,察看前方來車,注意照後鏡的視野死角,避開擋風玻璃的反光,2,,擺頭察看是為了彌補照後鏡的視野死角，確保轉彎或變換車道安全,,,,,,
333,c_txt_333,choice_text,汽車駕駛人駕駛汽車，應：,每天開車前至少 1 次,每週 1 次,由於汽車都有定期進場實施保養，所以不需要?檢查車輛各項裝置是否正常,1,,駕駛人應養成每天開車前至少檢查一次車輛各項裝置的習慣,,,,,,
334,c_txt_334,choice_text,汽車應逐日實施安全檢查，並應：,定期保養,不必保養,以上皆非,1,,汽車除逐日安全檢查外，也應按時進行定期保養，確保車況良好,,,,,,
335,c_txt_335,choice_text,汽車行駛前應檢查項目不包括下列何者：,油量,里程數,胎壓,2,,行駛前檢查應包含油量、胎壓等安全項目，里程數非行前檢查重點,,,,,,
336,c_txt_336,choice_text,引擎機油除定期檢查外：,應定期更換,不必更換,看機油廠牌而定,1,,引擎機油除定期檢查油量外，也應按照里程或時間定期更換,,,,,,
337,c_txt_337,choice_text,檢查引擎機油時，汽車要：,停在平坦地面,引擎熄火,以上皆是,3,,檢查引擎機油時，車輛應停於平坦地面並熄火，讓機油回流至油底殼,,,,,,
338,c_txt_338,choice_text,添加機油時，應由何處加入：,機油尺孔,引擎上機油蓋口,水箱蓋口,2,,機油應從引擎上方的機油蓋口加入，而非機油尺孔或水箱蓋口,,,,,,
339,c_txt_339,choice_text,更換機油濾清器：,看機油廠牌而更換,不必更換,按照汽車使用手冊規定更換,3,,機油濾清器應按照汽車使用手冊規定的里程或時間定期更換,,,,,,
