原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
238,c_txt-tf_237,choice_text,駕駛人酒精濃度超過規定標準，駕車肇事致人重傷或死亡者，除處罰鍰外，吊銷其駕照，並不得再考領但符合特定條件，且所受吊銷駕駛執照處分，執行已逾相關規定期間，並依規定完成酒駕防制教育或酒癮治療者，不在此限,○,X,,1,,酒駕致人重傷或死亡，將吊銷駕照且原則上不得再考領，但有例外條件,○,,,,,
239,c_txt-tf_238,choice_text,"汽車駕駛人拒絕接受酒精濃度測試之檢定者，處新臺幣 30,000 元罰鍰",○,X,,2,,拒絕酒測罰鍰金額遠超過 3 萬元，且會當場移置保管車輛並吊銷駕照,X,,,,,
240,c_txt-tf_239,choice_text,"汽車行駛於非高、快速公路之ㄧ般道路，汽車駕駛人、前座或小型車後座乘客未繫安全帶者，處駕駛人新臺幣 1,500 元罰鍰",○,X,,1,,一般道路未繫安全帶，駕駛人或前座及小型車後座乘客均會受罰,○,,,,,
241,c_txt-tf_240,choice_text,"汽車駕駛人於開車時，以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為者，處新臺幣 3,000 元罰鍰",○,X,,1,,"行車時手持使用行動裝置，影響駕駛安全者，處 3,000 元罰鍰",○,,,,,
242,c_txt-tf_241,choice_text,"汽車駕駛人酒後駕車，其酒精濃度超過規定標準者，處新臺幣 30,000~120,000 元罰鍰，並當場移置保管該汽車及吊扣其駕駛執照",○,X,,1,,酒駕超標處高額罰鍰，並當場移置保管車輛及吊扣其駕駛執照,○,,,,,
243,c_txt-tf_242,choice_text,未滿 14 歲之人違反道路交通管理處罰條例規定，處罰其法定代理人或監護人,○,X,,1,,未滿 14 歲者違規，處罰其法定代理人或監護人,○,,,,,
244,c_txt-tf_243,choice_text,大型車未依規定裝設行車紀錄器及行車視野輔助系統或行車紀錄器及行車視野輔助系統無法正常運作或不當使用行車紀錄器致無法正確記錄資料者，除罰鍰外，應責令其參加臨時檢驗,○,X,,1,,大型車未裝或系統異常者，除罰鍰外，應責令參加臨時檢驗,○,,,,,
245,c_txt-tf_244,choice_text,"持小型車駕照駕駛大型汽車者，汽車所有人及駕駛人各處新臺幣 40,000~80,000 元罰鍰，並記該車違規紀錄 1 次",○,X,,1,,持小型車駕照駕駛大型車，駕駛人與車主均處高額罰鍰並記違規,○,,,,,
246,c_txt-tf_245,choice_text,未滿 18 歲之人，未領有駕駛執照駕駛小型汽車或機車者，除處罰鍰並當場禁止其駕駛外，汽車駕駛人及其法定代理人或監護人，應同時施以道路交通安全講習,○,X,,1,,未滿 18 歲無照駕駛，除罰鍰外，駕駛人及其監護人需參加道安講習,○,,,,,
247,c_txt-tf_246,choice_text,"汽車裝載貨物超過核定之總重量，總聯結重量或超過所行駛橋樑規定之載重限制者，除責令改正或當場禁止通行外，不分超載程度一律處汽車所有人新台幣 10,000 元罰鍰",○,X,,2,,超載罰鍰依超載程度有不同罰款級距，並非一律處罰 1 萬元,X,,,,,
248,c_txt-tf_247,choice_text,駕駛人開車時應按遵行方向行駛，違者除罰鍰外並違規記點,○,X,,1,,應按遵行方向行駛，違者除罰鍰外，並會記違規點數,○,,,,,
249,c_txt-tf_248,choice_text,駕車行駛於人行道，應處以罰鍰並違規記點,○,X,,1,,駕車行駛人行道屬違規行為，將處以罰鍰並記違規點數,○,,,,,
250,c_txt-tf_249,choice_text,駕駛人為了趕時間而闖紅燈，可以不被記違規點數 3 點，只繳罰鍰而已,○,X,,2,,闖紅燈除罰鍰外，依法規定仍會被記違規點數 3 點,X,,,,,
251,c_txt-tf_250,choice_text,在禁止左轉路段不可以迴車，違者除處罰鍰外並違規記點,○,X,,1,,禁止左轉路段不得迴車，違者將處罰鍰並記違規點數,○,,,,,
252,c_txt-tf_251,choice_text,繞行圓環迴車太麻煩，為了方便可以逕行迴車，反正不會被罰款及違規記點,○,X,,2,,圓環內不得任意迴車，違者將處以罰款及違規記點,X,,,,,
253,c_txt-tf_252,choice_text,未經前行車表示允讓靠邊慢行，即行超車，要處以罰鍰,○,X,,1,,未經前車允讓即超車，屬違規行為，將處以罰鍰,○,,,,,
254,c_txt-tf_253,choice_text,汽車駕駛人在 1 年內違規記點共達 6 點以上，才吊扣駕照 1 個月，因此可以不遵守交通規則,○,X,,2,,記點達一定程度會吊扣駕照，因此必須遵守交通規則,X,,,,,
255,c_txt-tf_254,choice_text,駕駛人酒精濃度超過規定標準駕車，只記違規點數 2 點而不罰鍰,○,X,,2,,酒駕除記違規點數外，還會處以高額罰鍰，並非只有記點,X,,,,,
256,c_txt-tf_255,choice_text,違規記點又不登記在駕照上，所以可以不必理會而任意違反交通規則,○,X,,2,,違規記點會累積紀錄，達到一定點數仍會受處罰，不可輕忽,X,,,,,
257,c_txt-tf_256,choice_text,汽車記違規紀錄於 3 個月內共達 3 次以上者，吊扣其汽車牌照,○,X,,1,,汽車於三個月內累計三次以上違規紀錄，將吊扣其汽車牌照,○,,,,,
258,c_txt-tf_257,choice_text,隧道區域內禁止任意停車、臨時停車、倒車或超車,○,X,,1,,隧道內禁止停車、臨時停車、倒車及超車，以維行車安全,○,,,,,
259,c_txt-tf_258,choice_text,汽車進入隧道，應遵守車道管制號誌之指示行駛,○,X,,1,,進入隧道應遵守車道管制號誌指示行駛，確保順暢與安全,○,,,,,
260,c_txt-tf_259,choice_text,汽車行駛於隧道內，行車速度應依速限標誌指示,○,X,,1,,隧道內行車速度應嚴格遵守速限標誌的指示,○,,,,,
261,c_txt-tf_260,choice_text,行經長隧道，當交通壅塞或發生緊急事故時，應利用車行聯絡隧道逕行迴車，趕快駛離現場,○,X,,2,,隧道內禁止任意迴車，緊急狀況應依指示避難或等待救援,X,,,,,
262,c_txt-tf_261,choice_text,高速或快速公路加速車道在主線出口最右側，是供汽車駛離主線加速用,○,X,,2,,加速車道在主線入口，供車輛駛入主線前加速之用,X,,,,,
263,c_txt-tf_262,choice_text,高速或快速公路減速車道在主線入口最右側，是供汽車駛進主線減速用,○,X,,2,,減速車道在主線出口，供車輛駛離主線時減速之用,X,,,,,
264,c_txt-tf_263,choice_text,汽車行駛高速或快速公路不得跨行車道曲折行進或在任何車道及路肩上迴轉反向行駛,○,X,,1,,高快速公路禁止任意變換車道、曲折行駛及在路肩迴轉,○,,,,,
265,c_txt-tf_264,choice_text,汽車行駛高速或快速公路途中，除遇特殊狀況必須減速外，不得驟然減速或在車道中臨時停車或停車,○,X,,1,,高快速公路除特殊狀況外，禁止驟然減速或於車道中停車,○,,,,,
266,c_txt-tf_265,choice_text,汽車不得在高速或快速公路減速車道或單車道之匝道上超越前車，但在加速車道上前車慢行阻路時，則可以超車,○,X,,2,,高快速公路之匝道、減速車道、加速車道均禁止超車,X,,,,,
267,c_txt-tf_266,choice_text,交流道係指設於主線入口最右側，供汽車駛進主線前加速之車道,○,X,,2,,交流道是不同道路系統立體交叉的連接設施，而非單指加速車道,X,,,,,
268,c_txt-tf_267,choice_text,匝道係指設於主線出口最右側，供汽車駛離主線時減速之車道,○,X,,2,,匝道是連接主線與其他道路的連接道路，而非專指減速車道,X,,,,,
269,c_txt-tf_268,choice_text,減速車道指設於主線出口最右側，供汽車駛離主線時減速之車道,○,X,,1,,減速車道設置於主線出口右側，供車輛駛離主線時使用,○,,,,,
270,c_txt-tf_269,choice_text,載重之貨車、客貨兩用車、聯結車進入地磅站時，應依標誌、標線、號誌指示行駛，不得在地磅上緊急煞車,○,X,,1,,載重車輛進入地磅站應依指示行駛，禁止在地磅上緊急煞車,○,,,,,
271,c_txt-tf_270,choice_text,主線車道係指車道中可供汽車直駛之車道,○,X,,1,,主線車道是指道路中主要供車輛直行、維持正常行駛的車道,○,,,,,
272,c_txt-tf_271,choice_text,汽車行駛高快或快速公路可曲折行進或在任何車道及路肩上迴轉反向行駛,○,X,,2,,高快速公路嚴禁曲折行進、任意變換車道或在路肩迴轉,X,,,,,
273,c_txt-tf_272,choice_text,在高速或快速公路行駛之汽車，可以在加速車道、減速車道或單車道之匝道上超越前車,○,X,,2,,加速車道、減速車道或單車道之匝道皆禁止超車，以維持行車順暢與安全，避免造成危險，並非可在這些路段超越前車,X,,,,,
274,c_txt-tf_273,choice_text,行駛高速或快速公路時，除應遵守高速及快速公路交通管制規則外，對道路交通安全規則亦應同樣重視切實遵守,○,X,,1,,行駛高速或快速公路，除了專屬管制規則外，基本的道路交通安全規則也必須一併遵守，確保行車安全,○,,,,,
275,c_txt-tf_274,choice_text,高速公路係指其出入口完全控制，中央分隔雙向行駛，除起迄點外，並與其他道路立體相交，專供汽車行駛之公路,○,X,,1,,高速公路的定義明確，特徵是出入口管制、中央分隔雙向行駛、立體交叉設計，專供汽車通行以提高效率與安全,○,,,,,
276,c_txt-tf_275,choice_text,高速公路上設有快、慢車道、行人穿越道及斑馬線,○,X,,2,,高速公路並無設置行人穿越道及斑馬線，且通常只有快車道、慢車道（部分路段為輔助車道或路肩），並非所有路段都有明確區分快慢車道,X,,,,,
277,c_txt-tf_276,choice_text,交流道係指高速公路與快速公路相互間，高速公路或快速公路與其他道路連接，以匝道構成立體相交之部份,○,X,,1,,交流道是高速或快速公路與其他道路立體連接的設施，透過匝道系統進出，旨在分流車輛，維持主線順暢,○,,,,,
278,c_txt-tf_277,choice_text,行駛高速或快速公路可利用中央分隔帶迴轉,○,X,,2,,高速公路嚴禁在中央分隔帶迴轉，此行為極其危險，容易造成嚴重交通事故，違者將受重罰,X,,,,,
279,c_txt-tf_278,choice_text,高速及快速公路之轄區，以路權範圍及與其他道路交接點為分界點,○,X,,1,,高速及快速公路的轄區範圍，是根據其路權所及，並以與其他道路交接點作為明確的劃分界線,○,,,,,
280,c_txt-tf_279,choice_text,行駛高速或快速公路時，如發生緊急情況無法繼續行駛時，應滑離車道，在路肩上停車待援,○,X,,1,,高速公路上遇緊急狀況應盡速將車輛滑離主車道，停在路肩，並開啟危險警告燈，以保障自身及其他用路人安全,○,,,,,
281,c_txt-tf_280,choice_text,在高速或快速公路停放車道外側路肩之故障車輛最多以 1 小時為限,○,X,,1,,故障車輛停放於高速或快速公路路肩有時間限制，最長為 1 小時，超過時間將可能被拖吊，以避免妨礙交通或衍生危險,○,,,,,
282,c_txt-tf_281,choice_text,汽車行駛高速或快速公路，除在指定場所以外，沿途不得隨意停車上下乘客或裝卸貨物,○,X,,1,,高速或快速公路行駛中，除了服務區等指定場所，嚴禁隨意停車上下客或裝卸貨物，以維護高速公路的快速通行與安全,○,,,,,
283,c_txt-tf_282,choice_text,高速或快速公路的行車標誌，除了使用高速或快速公路特種標誌外，仍部份使用一般規定的行車標誌,○,X,,1,,高速或快速公路的標誌系統，除了有專屬的特種標誌外，也會沿用一般道路的標準行車標誌，以提供全面的交通資訊,○,,,,,
284,c_txt-tf_283,choice_text,高速或快速公路之中央分隔帶係指隔離雙向行車之中間界區,○,X,,1,,中央分隔帶是用來隔離高速或快速公路雙向車道的區域，主要功能是防止對向車輛碰撞，提升行車安全,○,,,,,
285,c_txt-tf_284,choice_text,在高速或快速公路行車時，如錯過了出口交流道，就應立即倒車或迴轉駛回原出口位置,○,X,,2,,錯過高速公路出口嚴禁倒車或迴轉，應繼續行駛至下一個交流道再下，尋找適當路徑返回，以確保行車安全,X,,,,,
286,c_txt-tf_285,choice_text,高速公路及快速公路管理機關，屬國道部分為交通部高速公路局，屬省道部分為交通部公路局,○,X,,1,,高速公路及快速公路的管理機關依道路屬性區分：國道由交通部高速公路局管理，省道部分則由交通部公路局負責,○,,,,,
287,c_txt-tf_286,choice_text,高速或快速公路行車速度規定，應依速限標誌指示行駛,○,X,,1,,行駛高速或快速公路，必須嚴格遵守現場速限標誌的指示，不得超速或低於最低速限（除非有特殊狀況）,○,,,,,
288,c_txt-tf_287,choice_text,汽缸總排氣量超過 550 立方公分以上之大型重型機車，其性能好，駕駛人駕駛技術優良，可以在任何路段及時段的高速或快速公路行車,○,X,,2,,大型重型機車行駛高速公路有特定路段及時段限制，並非所有高速或快速公路路段皆可通行，需依規定辦理,X,,,,,
289,c_txt-tf_288,choice_text,"汽缸總排氣量在 1,200 立方公分(Ｃ.Ｃ.)以下之汽車，不論新舊與廠牌，一律不准在高速或快速公路行駛",○,X,,2,,汽缸總排氣量 1200cc 以下的汽車並非一律禁止行駛高速或快速公路，只要符合相關規定且車輛狀況良好即可行駛,X,,,,,
290,c_txt-tf_289,choice_text,高速公路現行最高速限規定為每小時 120 公里,○,X,,2,,高速公路最高速限並非全線都是每小時 120 公里，部分路段速限為 110 公里或更低，需依標誌指示行駛,X,,,,,
291,c_txt-tf_290,choice_text,汽車行駛高速或快速公路途中不得有缺水、缺電、缺燃料之情形,○,X,,1,,行駛高速公路前應確認車況良好，避免缺水、缺電、缺燃料等狀況發生，以免在路上拋錨造成危險與交通阻塞,○,,,,,
292,c_txt-tf_291,choice_text,汽車行駛高速或快速公路，行經因事故或其他原因發生交通阻塞之路段時，可將車輛暫停或停駐路肩,○,X,,2,,高速公路交通阻塞時，不可將車輛暫停或停駐路肩，路肩僅供故障車輛或執行公務之車輛使用,X,,,,,
293,c_txt-tf_292,choice_text,高速或快速公路之內側車道為超車道，但小型車輛於不堵塞行車之狀況下，得以該路段容許之最高速限行駛於內側車道,○,X,,1,,內側車道雖為超車道，但小型車在不影響後車通行且不堵塞車流的情況下，可以依該路段最高速限行駛於內側車道,○,,,,,
294,c_txt-tf_293,choice_text,在高速公路最高速限每小時 90 公里以上之路段，行駛速率低於每小時 80 公里之較慢速小型車，應行駛於外側車道，並得暫時利用緊鄰外側車道之車道超越前車,○,X,,1,,慢速小型車輛應行駛於外側車道，如需超車可暫時利用緊鄰外側車道，但完成超車後應返回外側車道,○,,,,,
295,c_txt-tf_294,choice_text,在高速公路服務區休息站停放之車輛，最多以 12 小時為限,○,X,,2,,高速公路服務區的停車時間規定是四小時為限，超過時間可能被拖吊，以確保停車位流通與管理,X,,,,,
296,c_txt-tf_295,choice_text,正常天候情況下，汽車行駛高速或快速公路應依速限標誌指示行車,○,X,,1,,在正常天候下，行駛高速或快速公路務必依照速限標誌的指示行車，以維持交通秩序與行車安全,○,,,,,
297,c_txt-tf_296,choice_text,濃霧、濃煙、大雨、強風中在高速或快速公路行駛之車輛，最低行車時速限制仍應保持每小時 60 公里以上,○,X,,2,,惡劣天候如濃霧、大雨等，最低速限將不適用，應依當時路況降低車速，以確保行車安全，甚至可能低於 60 公里,X,,,,,
298,c_txt-tf_297,choice_text,在單車道之匝道及加減速車道上行駛之車輛不得超車,○,X,,1,,單車道匝道及加減速車道設計用於匯入或匯出主線，禁止超車，以避免增加車流混亂與事故風險,○,,,,,
299,c_txt-tf_298,choice_text,在高速或快速公路行駛車輛，不可以超速競駛，亦不可低速併行,○,X,,1,,高速或快速公路應保持適當車速，嚴禁超速競駛或低速併行，這些行為都會嚴重影響交通順暢及安全,○,,,,,
300,c_txt-tf_299,choice_text,在高速行車情況下駕駛人容易產生心理上的緊張，遇見交通干擾時操作亦較易發生慌亂失常,○,X,,1,,高速行車會增加駕駛人的心理壓力，降低反應時間，因此在面對突發交通狀況時，較容易因緊張而操作失誤,○,,,,,
301,c_txt-tf_300,choice_text,在高速行車狀況下，駕駛人生理上對於緊急事件反應與應變能力並無影響,○,X,,2,,高速行車會縮短駕駛人的反應時間，降低對緊急事件的判斷與應變能力，因此應更提高警覺,X,,,,,
302,c_txt-tf_301,choice_text,在高速行車狀況下，駕駛人視覺與平時一樣，沒有一點影響,○,X,,2,,高速行車會導致駕駛人的視野變窄，產生「隧道效應」，周邊景物模糊，影響對側向及遠方物體的判斷,X,,,,,
303,c_txt-tf_302,choice_text,在高速行車狀況下，駕駛人應更加注意兩側車道車輛動向,○,X,,1,,高速行車時，因車速快且潛在危險性高，駕駛人應特別留意兩側車道車輛的動向，預防突發狀況,○,,,,,
304,c_txt-tf_303,choice_text,在高速或快速公路上行車，因為路面寬闊，坡平彎緩，駕駛人應提高警覺隨時注意速度，以免超速行駛,○,X,,1,,高速公路路況良好容易讓人鬆懈，駕駛人應提高警覺，時刻注意車速，避免不自覺地超速行駛，釀成危險,○,,,,,
305,c_txt-tf_304,choice_text,在高速行車狀況下，輪胎易生高熱及波狀變形，需要胎紋深度充足、胎壓正常之輪胎，防止輪胎爆破,○,X,,1,,高速行車對輪胎負荷大，因此必須確保胎紋深度充足、胎壓正常，以防止輪胎過熱、變形甚至爆胎,○,,,,,
306,c_txt-tf_305,choice_text,汽車由加速車道轉入主線車道時，應顯示方向燈並確保足夠之安全間距,○,X,,1,,從加速車道匯入主線時，務必打方向燈並確認有足夠安全距離，平穩加速切入，確保行車安全,○,,,,,
307,c_txt-tf_306,choice_text,進入高、快速公路，若鄰近主線車道車輛甚多，不能適時安全轉入時，應在加速車道中降低速度等待機會,○,X,,1,,若無法安全匯入主線，應在加速車道中保持彈性，適度降低車速並等待安全機會，切勿強行插入,○,,,,,
308,c_txt-tf_307,choice_text,變換車道應及早顯示方向燈，告知前後車輛，並注意鄰近車道車輛動向以策安全,○,X,,1,,變換車道前應提早開啟方向燈，明確告知後車意圖，並確認鄰近車道安全，避免突然變換造成危險,○,,,,,
309,c_txt-tf_308,choice_text,行進中發現鄰側車道，車輛已顯示方向燈有變換車道意圖時，應加速行駛以免被超越,○,X,,2,,當鄰側車道車輛已打方向燈欲變換車道時，應適當減速禮讓，而非加速行駛，以維護交通秩序與安全,X,,,,,
310,c_txt-tf_309,choice_text,汽車行駛高速或快速公路前後兩車之間行車安全距離，在正常天候狀況下，小型車車速每小時 90 公里時，應保持 45 公尺以上距離,○,X,,1,,小型車安全距離為車速一半（公尺），車速 90 公里時應保持 45 公尺以上維持足夠距離才能應變突發狀況,○,,,,,
311,c_txt-tf_310,choice_text,行駛高速或快速公路若錯過出口，可立即停車或倒車駛回,○,X,,2,,行駛高速或快速公路錯過出口，絕對不可停車或倒車，應繼續行駛至下一個交流道再下，尋找適當路徑返回,X,,,,,
312,c_txt-tf_311,choice_text,汽車行駛高速或快速公路途中若突然故障，應注意四周車輛動態，並先顯示方向燈滑離車道，逐漸減速駛進路肩，並在車後 50~100 公尺處設置車輛故障標誌，方向燈改為危險警告燈,○,X,,1,,故障時應先滑離車道至路肩，開啟危險警告燈，並在車後 50-100 公尺處放置故障標誌，以警示後方來車,○,,,,,
313,c_txt-tf_312,choice_text,貨車裝載整體物品之寬度超過車身寬度，應向起運地或車籍所在地公路監理機關申請核發臨時通行證,○,X,,1,,貨車載運物品寬度超過車身時，屬於超寬載運，必須事先向公路監理機關申請臨時通行證，確保合法與安全,○,,,,,
314,c_txt-tf_313,choice_text,大貨車裝載整體物品後，高度超過 4 公尺者，應向起運地或車籍所在地公路監理機關申請核發臨時通行證,○,X,,1,,大貨車載運物品高度超過 4 公尺，屬於超高載運，必須向公路監理機關申請臨時通行證，以確保行車安全,○,,,,,
315,c_txt-tf_314,choice_text,大客車行駛高速或快速公路，駕駛人及乘載之四歲以上乘客均應繫安全帶,○,X,,1,,大客車行駛高速公路，駕駛人及四歲以上乘客皆強制繫安全帶，以確保在緊急煞車或事故發生時的人身安全,○,,,,,
316,c_txt-tf_315,choice_text,高速或快速公路管理機關，得發布命令，指定時段於高速或快速公路特定匝道或路段之車道、路肩，禁止、限制或開放車輛通行，並包括乘載人數,○,X,,1,,管理機關有權依據交通狀況發布管制命令，對特定路段、時段、車道或乘載人數進行限制或開放，以疏導交通,○,,,,,
317,c_txt-tf_316,choice_text,汽車行駛高速或快速公路禁止跨行車道、迴轉、倒車或逆向行駛,○,X,,1,,高速公路嚴禁跨越車道標線、迴轉、倒車或逆向行駛，這些行為皆極度危險且違法，將導致嚴重事故,○,,,,,
318,c_txt-tf_317,choice_text,汽車在道路行駛途中，不得驟然減速或任意變換車道,○,X,,1,,行駛中不可驟然減速或任意變換車道，應保持穩定車速與車道，避免後車追撞或造成交通混亂,○,,,,,
319,c_txt-tf_318,choice_text,汽缸總排氣量未滿 550 立方公分之機車不得行駛高速公路,○,X,,1,,汽缸總排氣量未達 550 立方公分的普通重型機車，依規定不得行駛高速公路，以確保行車安全,○,,,,,
320,c_txt-tf_319,choice_text,高速公路每隔一段距離設立路邊緊急電話 1 具，係專供用路人緊急求援或通報路況之用,○,X,,1,,高速公路設置路邊緊急電話，是專為用路人提供緊急求援或通報路況的服務，應妥善利用,○,,,,,
321,c_txt-tf_320,choice_text,高速或快速公路之內側車道為超車道，但大、小型車輛於不堵塞行車之狀況下，均得以該路段容許之最高速限行駛於內側車道,○,X,,2,,內側車道雖為超車道，但大型車輛通常有其特定行駛車道規定，不可像小型車一樣在不堵塞車流下長時間行駛於內側車道,X,,,,,
322,c_txt-tf_321,choice_text,大型車行駛高速或快速公路，應行駛於外側車道，並得暫時利用緊鄰外側車道之車道超越前車,○,X,,1,,大型車輛在高速或快速公路應行駛外側車道，超車時可暫用緊鄰外側的車道，完成後應立即駛回外側車道,○,,,,,
323,c_txt-tf_322,choice_text,貨車行駛高速或快速公路，其裝載之貨物，應嚴密覆蓋及捆紮牢固裝載砂石等粒狀物品，除應嚴密覆蓋外，並不得超過車廂高度,○,X,,1,,貨車裝載貨物需嚴密覆蓋與捆紮牢固，粒狀物品不得超過車廂高度，以防貨物飛散、掉落，影響行車安全,○,,,,,
324,c_txt-tf_323,choice_text,載重貨車行駛高速或快速公路，因超載逾百分之二十而無法當場卸貨分裝者，經舉發後，未改正繼續行駛者，得連續舉發處罰,○,X,,1,,貨車超載逾 20%且無法即時處理，經舉發後若未改善仍繼續行駛，可依規定連續舉發，加重處罰,○,,,,,
325,c_txt-tf_324,choice_text,貨車行駛高速或快速公路裝載超長物品時，其後伸部分，不得遮擋車後燈光或號牌,○,X,,1,,貨車載運超長物品時，其後伸部分絕不可遮擋車輛後方燈光或號牌，以確保其他用路人能辨識車輛狀態,○,,,,,
326,c_txt-tf_325,choice_text,汽車行駛於道路上，其駕駛人、前座及小型車後座乘客，均應繫安全帶,○,X,,1,,汽車行駛時，駕駛人、前座乘客及小型車後座乘客都必須依法繫安全帶，以保護自身安全,○,,,,,
327,c_txt-tf_326,choice_text,大型客車為增加運輸量，行駛高速或快速公路時，允許站立乘客,○,X,,2,,大客車在高速或快速公路行駛時，基於安全考量，嚴禁站立乘客，所有乘客皆應就座並繫好安全帶,X,,,,,
328,c_txt-tf_327,choice_text,汽車行駛高速或快速公路時，不得連續密集按鳴喇叭、變換燈光或其他方式迫使前車讓道,○,X,,1,,高速或快速公路行車應禮讓，不得以連續按喇叭、變換燈光等方式逼迫前車讓道，以免造成危險或衝突,○,,,,,
329,c_txt-tf_328,choice_text,四輪以上汽車行駛高速或快速公路時，其輪胎胎面不得磨損至中華民國國家標準 CNS1431 汽車用外胎（輪胎）標準或 CNS4959 卡客車用翻修輪胎標準所訂之任一胎面磨耗指示點,○,X,,1,,行駛高速公路的汽車，輪胎胎紋深度必須符合 CNS 國家標準，不得磨損至磨耗指示點，以確保抓地力與行車安全,○,,,,,
330,c_txt-tf_329,choice_text,汽車行駛高速或快速公路時，不得有車輛機件、設備、附著物不穩妥或脫落者之情形,○,X,,1,,車輛上路前應確保所有機件、設備及附著物穩固，避免在高速行駛中脫落，造成危險或事故,○,,,,,
331,c_txt-tf_330,choice_text,在高速公路碰到交通阻塞時，汽車可利用路肩行駛,○,X,,2,,高速公路交通阻塞時，嚴禁利用路肩行駛，路肩僅供故障車輛或執行公務車輛通行，違者將受罰,X,,,,,
332,c_txt-tf_331,choice_text,未經高速或快速公路管理機關登記許可之拖、吊車輛，不得擅自在高速或快速公路沿線路權範圍內營業,○,X,,1,,拖吊車輛未經高速公路管理機關登記許可，不得擅自進入路權範圍內營業，以避免擾亂秩序並保障用路人權益,○,,,,,
333,c_txt-tf_332,choice_text,汽車行駛高速公路，在正常天候狀況下，行駛速率為每小時 100 公里時，前後兩車間之最小行車安全距離，大型車為 80 公尺，小型車為 50 公尺,○,X,,1,,正常天候下，車速 100 公里時，小型車安全距離為 50 公尺（車速一半），大型車為 80 公尺（車速減 20），以確保煞車空間,○,,,,,
334,c_txt-tf_333,choice_text,小型汽車在高速或快速公路行車速限每小時 80 公里路段行駛時，為維護行車安全，應與同車道前行車輛保持至少 40 公尺距離,○,X,,1,,小型車安全距離為車速一半（公尺），因此車速 80 公里時，應保持至少 40 公尺的行車距離，以應變突發狀況,○,,,,,
335,c_txt-tf_334,choice_text,在高速或快速公路行駛時，如遇濃霧、濃煙、強風、大雨、夜間行車或其他特殊狀況時，其安全距離應酌量增加,○,X,,1,,遇到惡劣天候或其他特殊狀況時，路面摩擦力及能見度下降，應酌量增加安全距離，以確保充足的反應時間,○,,,,,
336,c_txt-tf_335,choice_text,行駛高速或快速公路前，應蒐集並瞭解各項交通管制疏導措施及道路交通狀況,○,X,,1,,出發前應主動查詢路況資訊及交通管制措施，有助於規劃路線、避開壅塞，提升行車效率與安全,○,,,,,
337,c_txt-tf_336,choice_text,超速行駛是肇事原因之一,○,X,,1,,超速會縮短反應時間、增加煞車距離，並加劇事故嚴重性，是導致交通事故發生常見且主要的肇事原因之一,○,,,,,
338,c_txt-tf_337,choice_text,睡眠不足，神志不清只要小心駕駛仍然可以開車,○,X,,2,,睡眠不足或神志不清時，判斷力與反應能力大幅下降，絕不可開車，應充分休息，以免造成危險,X,,,,,
339,c_txt-tf_338,choice_text,對汽車性能不了解與行車安全並無關係,○,X,,2,,了解汽車性能有助於正確操作、判斷車輛極限及預防故障，與行車安全息息相關，不可輕忽,X,,,,,
340,c_txt-tf_339,choice_text,遵守道路交通安全規則，必可減少交通事故,○,X,,1,,嚴格遵守道路交通安全規則，是維護交通秩序、預防交通事故最基本且有效的方法，能大幅提升行車安全,○,,,,,
341,c_txt-tf_340,choice_text,在車禍將發生前，能立即採取合理適當行動加以防止，叫做防衛駕駛,○,X,,1,,防衛駕駛是指預測潛在危險並採取預防措施，避免或減少事故發生的駕駛方式，是保障行車安全的關鍵,○,,,,,
342,c_txt-tf_341,choice_text,行車前了解沿途道路狀況，對行車安全並無幫助,○,X,,2,,行車前了解沿途路況、天氣及交通資訊，有助於預作準備、避開風險，對提升行車安全有極大幫助,X,,,,,
343,c_txt-tf_342,choice_text,在深夜凌晨人車稀少，可以超速行駛,○,X,,2,,即使深夜人車稀少，也必須遵守速限規定，不可超速夜間視線不佳，更應提高警覺，保持安全車速,X,,,,,
344,c_txt-tf_343,choice_text,在夜間開車前，應將擋風玻璃及駕駛座兩側玻璃擦拭乾淨，可增加行車安全,○,X,,1,,夜間行車視線本來就較差，清潔擋風玻璃及側窗能提升可見度，減少反光，顯著增加行車安全,○,,,,,
345,c_txt-tf_344,choice_text,夜間行車如來車不變近光燈，可以用遠光燈來報復以增加安全,○,X,,2,,來車未切換近光燈時，應減速並避免直視對方燈光，切勿使用遠光燈回擊，以免造成雙方視線眩光，極度危險,X,,,,,
346,c_txt-tf_345,choice_text,行駛在積水路段，應減速慢行，通過後並試踩煞車,○,X,,1,,行駛積水路段應減速避免水花濺起影響視線及打滑，通過後輕踩煞車，將煞車碟盤上的水份去除，恢復煞車性能,○,,,,,
347,c_txt-tf_346,choice_text,抬頭遠看，增大目視距離，保持足夠行車安全距離和間隔，為肇事預防要點之一,○,X,,1,,抬頭遠看能提早發現路況變化，配合足夠安全距離，可爭取更多反應時間，是預防事故的關鍵防衛駕駛技巧,○,,,,,
348,c_txt-tf_347,choice_text,肇事發生應立即停車，保持現場以最快方法報請有關單位處理,○,X,,1,,發生交通事故，應立即停車，保護現場，並盡速報警處理，切勿私自移動車輛，以免影響責任歸屬判斷,○,,,,,
